Timestamp,Flow,Density,Speed,Small,Heavy,truck_prop,CO2,PM2.5,CO,NO,NO2,O3,RH,TEMP,ws,wd,sinWD,cosWD,Month,date_local,time_local,Precipitation,Day of Week,timeinterval,Cardinal WD
11/7/2019 14:00,8468,125.27,67.6,7778,690,9.1,669,4,0.4,4.7,90.2,130.5,29.9,58.8,2.3,194,-0.241921896,-0.970295726,November,11/7/2019,14:00,N,Thursday,14:00- 16:59,S
11/7/2019 15:00,8689,170.37,51,8069,620,8.2,645,3,0.1,6,75.8,132.7,20.5,64.8,1.8,191,-0.190808995,-0.981627183,November,11/7/2019,15:00,N,Thursday,14:00- 16:59,S
11/7/2019 16:00,8464,194.13,43.6,8015,449,6.1,669,4,0.4,11.4,73.8,104.9,17.1,71.6,1.2,210,-0.5,-0.866025404,November,11/7/2019,16:00,N,Thursday,14:00- 16:59,SW
11/7/2019 17:00,8775,296.45,29.6,8265,510,6.7,691,3,0.8,12.7,67.7,107,13.8,75.6,0.8,236,-0.829037573,-0.559192903,November,11/7/2019,17:00,N,Thursday,17:00 - 19:59,SW
11/7/2019 18:00,8595,388.91,22.1,8087,508,7,675,3,0.7,14.1,63.5,117.7,14.5,75,0.5,151,0.48480962,-0.874619707,November,11/7/2019,18:00,N,Thursday,17:00 - 19:59,SE
11/7/2019 19:00,6197,164.81,37.6,5706,491,8.8,646,2,0.5,12.7,61.5,109.1,15.2,75.2,0.4,63,0.891006524,0.4539905,November,11/7/2019,19:00,N,Thursday,17:00 - 19:59,NE
11/8/2019 5:00,7042,96.07,73.3,6449,593,10.2,696,2,0,6,92.2,102.7,55.2,46.6,1.8,311,-0.75470958,0.656059029,November,11/8/2019,5:00,N,Friday,05:00 - 07:59,NW
11/8/2019 6:00,9471,168.52,56.2,8937,534,6.6,686,3,0.1,8.7,86.1,113.4,54.8,47.3,2.4,312,-0.743144825,0.669130606,November,11/8/2019,6:00,N,Friday,05:00 - 07:59,NW
11/8/2019 7:00,8461,352.54,24,7955,506,7.2,685,1,0.1,11.4,86.1,113.4,52.5,48.4,0.8,337,-0.390731128,0.920504853,November,11/8/2019,7:00,N,Friday,05:00 - 07:59,NW
11/8/2019 8:00,8316,376.29,22.1,7391,925,13.3,710,3,0.1,11.4,90.2,119.8,54.4,48.9,0.2,187,-0.121869343,-0.992546152,November,11/8/2019,8:00,N,Friday,08:00 - 10:59,S
11/8/2019 9:00,8198,345.91,23.7,7409,789,11.6,667,4,0.7,8.7,80,126.3,30.2,64.8,1.5,175,0.087155743,-0.996194698,November,11/8/2019,9:00,N,Friday,08:00 - 10:59,S
11/8/2019 10:00,7923,347.5,22.8,7155,768,11.7,706,4,0.8,11.4,82,107,20.4,72.3,0.7,158,0.374606593,-0.927183855,November,11/8/2019,10:00,N,Friday,08:00 - 10:59,S
11/8/2019 11:00,8072,266.4,30.3,7551,521,7.6,683,4,1.1,15.4,75.8,96.3,20.3,72.9,0.8,257,-0.974370065,-0.224951054,November,11/8/2019,11:00,N,Friday,11:00 - 13:59,W
11/8/2019 12:00,8251,138.91,59.4,7508,743,10.1,672,3,0.3,18.1,73.8,113.4,19.9,73.8,1,216,-0.587785252,-0.809016994,November,11/8/2019,12:00,N,Friday,11:00 - 13:59,SW
11/8/2019 13:00,8197,134.6,60.9,7548,649,9,686,1,0.3,12.7,67.7,98.4,20.5,73.2,0.9,218,-0.615661475,-0.788010754,November,11/8/2019,13:00,N,Friday,11:00 - 13:59,SW
11/8/2019 14:00,8245,209.8,39.3,7674,571,8.2,633,2,0.2,10,63.5,96.3,22.1,70.3,0.8,240,-0.866025404,-0.5,November,11/8/2019,14:00,N,Friday,14:00- 16:59,SW
11/8/2019 15:00,7455,374.62,19.9,7097,358,5.8,654,3,0.9,14.1,71.8,111.3,26.5,68.2,1.8,239,-0.857167301,-0.515038075,November,11/8/2019,15:00,N,Friday,14:00- 16:59,SW
11/8/2019 16:00,7462,376.87,19.8,7191,271,4.4,708,1,1.1,14.1,84,98.4,31.7,64.2,1.7,289,-0.945518576,0.325568154,November,11/8/2019,16:00,N,Friday,14:00- 16:59,W
11/8/2019 17:00,7480,381.63,19.6,7169,311,5.1,715,2,1.1,16.8,92.2,104.9,34.8,61.3,2.5,322,-0.615661475,0.788010754,November,11/8/2019,17:00,N,Friday,17:00 - 19:59,NW
11/8/2019 18:00,7637,368.94,20.7,7191,446,7,749,1,1.4,16.8,96.3,109.1,43.8,56.5,1.8,355,-0.087155743,0.996194698,November,11/8/2019,18:00,N,Friday,17:00 - 19:59,N
11/8/2019 19:00,6812,151.71,44.9,6311,501,8.5,710,1,0.4,15.4,92.2,111.3,58.9,48.6,0.6,40,0.64278761,0.766044443,November,11/8/2019,19:00,N,Friday,17:00 - 19:59,NE
11/11/2019 5:00,6821,92.8,73.5,6289,532,9.2,701,3,0.4,14.1,84,109.1,78.1,49.8,1.5,340,-0.342020143,0.939692621,November,11/11/2019,5:00,N,Monday,05:00 - 07:59,N
11/11/2019 6:00,7974,108.64,73.4,7524,450,6.3,645,1,0.1,10,84,119.8,74.4,49.6,1.3,326,-0.559192903,0.829037573,November,11/11/2019,6:00,N,Monday,05:00 - 07:59,NW
11/11/2019 7:00,8540,134.28,63.6,7976,564,7.4,651,1,0.2,11.4,92.2,109.1,78.9,48.9,1.6,328,-0.529919264,0.848048096,November,11/11/2019,7:00,N,Monday,05:00 - 07:59,NW
11/11/2019 8:00,8395,136.95,61.3,7835,560,7.3,711,1,0.4,14.1,94.3,128.4,69.4,52,0.4,241,-0.874619707,-0.48480962,November,11/11/2019,8:00,N,Monday,08:00 - 10:59,SW
11/11/2019 9:00,8908,167.13,53.3,8228,680,8.6,654,1,0.1,8.7,80,124.1,65.5,51.4,0.8,174,0.104528463,-0.994521895,November,11/11/2019,9:00,N,Monday,08:00 - 10:59,S
11/11/2019 10:00,8619,151.48,56.9,7916,703,9.5,698,1,0.3,7.4,100.5,130.5,64.4,52.9,0.8,233,-0.79863551,-0.601815023,November,11/11/2019,10:00,N,Monday,08:00 - 10:59,SW
11/11/2019 11:00,8882,151.57,58.6,8179,703,9.2,628,1,0.1,6,88.1,126.3,83.2,49.3,1.2,223,-0.68199836,-0.731353702,November,11/11/2019,11:00,Y,Monday,11:00 - 13:59,SW
11/11/2019 12:00,9194,182.42,50.4,8461,733,9.4,651,1,0.1,14.1,86.1,162.6,79.8,48.4,1.2,209,-0.48480962,-0.874619707,November,11/11/2019,12:00,N,Monday,11:00 - 13:59,SW
11/11/2019 13:00,8565,305.89,28,7821,744,10.4,681,1,1.2,18.1,98.4,134.8,85.3,48.9,1.9,198,-0.309016994,-0.951056516,November,11/11/2019,13:00,Y,Monday,11:00 - 13:59,S
11/11/2019 14:00,8304,326.93,25.4,7846,458,6.6,705,3,0.3,15.4,96.3,143.4,80.1,50.7,2.3,195,-0.258819045,-0.965925826,November,11/11/2019,14:00,Y,Monday,14:00- 16:59,S
11/11/2019 15:00,8180,340.83,24,7637,543,8,631,1,0.1,8.7,96.3,132.7,83.4,50.5,2,194,-0.241921896,-0.970295726,November,11/11/2019,15:00,Y,Monday,14:00- 16:59,S
11/11/2019 16:00,8303,188.7,44,7823,480,6.8,629,3,0.1,7.4,77.9,117.7,88,48.6,1.5,199,-0.325568154,-0.945518576,November,11/11/2019,16:00,Y,Monday,14:00- 16:59,S
11/11/2019 17:00,8415,289.18,29.1,7781,634,9,671,2,0.2,8.7,80,113.4,56.8,54.3,0.8,208,-0.469471563,-0.882947593,November,11/11/2019,17:00,N,Monday,17:00 - 19:59,SW
11/11/2019 18:00,7817,261.44,29.9,7431,386,5.8,692,1,0.6,14.1,90.2,117.7,63.3,54.1,0.7,226,-0.7193398,-0.69465837,November,11/11/2019,18:00,N,Monday,17:00 - 19:59,SW
11/11/2019 19:00,6367,108.1,58.9,5834,533,9.5,662,1,0.6,8.7,88.1,128.4,72.1,54.3,0.9,256,-0.970295726,-0.241921896,November,11/11/2019,19:00,N,Monday,17:00 - 19:59,W
11/12/2019 5:00,8122,103.33,78.6,7639,483,6.9,661,6,0.6,67.7,96.3,173.3,60.6,62.6,0.5,304,-0.829037573,0.559192903,November,11/12/2019,5:00,N,Tuesday,05:00 - 07:59,NW
11/12/2019 6:00,10115,189.07,53.5,9548,567,6.5,686,11,0.7,8.7,120.9,173.3,62,64.2,0.3,50,0.766044443,0.64278761,November,11/12/2019,6:00,N,Tuesday,05:00 - 07:59,NE
11/12/2019 7:00,8523,345.06,24.7,7727,796,11.4,700,6,0.7,8.7,98.4,160.5,39.8,67.1,0.7,185,-0.087155743,-0.996194698,November,11/12/2019,7:00,N,Tuesday,05:00 - 07:59,S
11/12/2019 8:00,8237,371.04,22.2,7575,662,9.6,704,4,1.1,8.7,102.5,145.5,29.9,69.3,0.5,144,0.587785252,-0.809016994,November,11/12/2019,8:00,N,Tuesday,08:00 - 10:59,SE
11/12/2019 9:00,8290,336.99,24.6,7542,748,10.8,663,13,1,4.7,92.2,156.2,26.4,70.7,1.7,165,0.258819045,-0.965925826,November,11/12/2019,9:00,N,Tuesday,08:00 - 10:59,S
11/12/2019 10:00,8474,273.35,31,7716,758,10.5,728,16,1.9,7.4,106.6,151.9,28.3,73.2,1.7,171,0.156434465,-0.987688341,November,11/12/2019,10:00,N,Tuesday,08:00 - 10:59,S
11/12/2019 11:00,7451,143.29,52,6610,841,12.5,739,16,2.2,14.1,108.6,154.1,21.4,75.9,2.1,174,0.104528463,-0.994521895,November,11/12/2019,11:00,N,Tuesday,11:00 - 13:59,S
11/12/2019 12:00,7645,133.89,57.1,6825,820,11.8,692,9,1.1,20.8,92.2,137,16.2,76.8,2,174,0.104528463,-0.994521895,November,11/12/2019,12:00,N,Tuesday,11:00 - 13:59,S
11/12/2019 13:00,7602,142.63,53.3,6789,813,11.8,667,4,0.7,14.1,75.8,98.4,13.6,79,2.3,179,0.017452406,-0.999847695,November,11/12/2019,13:00,N,Tuesday,11:00 - 13:59,S
11/12/2019 14:00,7962,122.12,65.2,7272,690,9.5,671,3,0.7,19.4,80,100.6,14.5,76.6,2,188,-0.139173101,-0.990268069,November,11/12/2019,14:00,N,Tuesday,14:00- 16:59,S
11/12/2019 15:00,8516,134.11,63.5,7827,689,9.1,617,3,0.3,15.4,61.5,59.9,13.4,75.7,1.9,188,-0.139173101,-0.990268069,November,11/12/2019,15:00,N,Tuesday,14:00- 16:59,S
11/12/2019 16:00,8297,273.83,30.3,7936,361,5.1,591,3,0.4,11.4,77.9,89.9,18.5,70.3,1.4,227,-0.731353702,-0.68199836,November,11/12/2019,16:00,N,Tuesday,14:00- 16:59,SW
11/12/2019 17:00,8403,323.19,26,7939,464,6.5,729,3,0.6,8.7,90.2,102.7,31.4,59.9,0.9,246,-0.913545458,-0.406736643,November,11/12/2019,17:00,N,Tuesday,17:00 - 19:59,SW
11/12/2019 18:00,8309,307.74,27,7702,607,8.7,697,3,0.9,10,84,104.9,36.1,55.9,0.7,246,-0.913545458,-0.406736643,November,11/12/2019,18:00,N,Tuesday,17:00 - 19:59,SW
11/12/2019 19:00,5957,105.81,56.3,5385,572,10.6,661,3,0.5,6,86.1,100.6,29.1,58.8,0.4,185,-0.087155743,-0.996194698,November,11/12/2019,19:00,N,Tuesday,17:00 - 19:59,S
11/13/2019 5:00,7629,96.57,79,7094,535,8.1,682,3,0.7,10,92.2,117.7,21.7,65.3,0.5,345,-0.258819045,0.965925826,November,11/13/2019,5:00,N,Wednesday,05:00 - 07:59,N
11/13/2019 6:00,9568,165.54,57.8,9146,422,5,667,2,0.5,14.1,84,113.4,14.3,71.2,0.3,108,0.951056516,-0.309016994,November,11/13/2019,6:00,N,Wednesday,05:00 - 07:59,E
11/13/2019 7:00,9287,318.05,29.2,8569,718,9.3,685,9,0.9,6,96.3,126.3,18.1,73.2,0.7,108,0.951056516,-0.309016994,November,11/13/2019,7:00,N,Wednesday,05:00 - 07:59,E
11/13/2019 8:00,8183,397.23,20.6,7321,862,12.8,662,2,1,6,82,115.6,15.2,79.5,1.3,152,0.469471563,-0.882947593,November,11/13/2019,8:00,N,Wednesday,08:00 - 10:59,SE
11/13/2019 9:00,8661,310.43,27.9,7579,1082,14.8,665,2,0.9,8.7,67.7,113.4,7.5,87.3,1.5,170,0.173648178,-0.984807753,November,11/13/2019,9:00,N,Wednesday,08:00 - 10:59,S
11/13/2019 10:00,8512,172.31,49.4,7699,813,10.8,633,2,0.7,11.4,61.5,128.4,7.1,88.5,1.7,183,-0.052335956,-0.998629535,November,11/13/2019,10:00,N,Wednesday,08:00 - 10:59,S
11/13/2019 11:00,7806,137.43,56.8,6862,944,13.2,630,1,1.2,10,53.3,79.2,5.9,89.4,1.9,181,-0.017452406,-0.999847695,November,11/13/2019,11:00,N,Wednesday,11:00 - 13:59,S
11/13/2019 12:00,7614,123.2,61.8,6763,851,12.1,606,3,0.4,7.4,41,87.7,5.8,88.5,2.1,182,-0.034899497,-0.999390827,November,11/13/2019,12:00,N,Wednesday,11:00 - 13:59,S
11/13/2019 13:00,6899,122.98,56.1,6126,773,12.6,618,2,0.1,12.7,51.2,77,7.5,85.8,2.1,198,-0.309016994,-0.951056516,November,11/13/2019,13:00,N,Wednesday,11:00 - 13:59,S
11/13/2019 14:00,8247,277.68,29.7,7450,797,11.1,592,2,0,16.8,53.3,79.2,8.8,83.7,1.9,209,-0.48480962,-0.874619707,November,11/13/2019,14:00,N,Wednesday,14:00- 16:59,SW
11/13/2019 15:00,8622,289.33,29.8,7655,967,12.9,667,2,0.4,19.4,59.5,77,9.6,80.4,1.6,230,-0.766044443,-0.64278761,November,11/13/2019,15:00,N,Wednesday,14:00- 16:59,SW
11/13/2019 16:00,8753,181.98,48.1,8211,542,7,738,2,1.2,11.4,77.9,94.2,13,79,1.6,223,-0.68199836,-0.731353702,November,11/13/2019,16:00,N,Wednesday,14:00- 16:59,SW
11/13/2019 17:00,8586,269.15,31.9,7823,763,10.3,688,1,0.9,18.1,94.3,119.8,24.3,66.6,1.4,235,-0.819152044,-0.573576436,November,11/13/2019,17:00,N,Wednesday,17:00 - 19:59,SW
11/13/2019 18:00,8109,300.33,27,7370,739,10.6,688,1,0.4,8.7,94.3,115.6,29.9,55,0.9,233,-0.79863551,-0.601815023,November,11/13/2019,18:00,N,Wednesday,17:00 - 19:59,SW
11/13/2019 19:00,6024,104.04,57.9,5497,527,9.4,688,1,0.2,8.7,86.1,111.3,30.7,54.1,0.6,227,-0.731353702,-0.68199836,November,11/13/2019,19:00,N,Wednesday,17:00 - 19:59,SW
11/14/2019 5:00,8023,101.69,78.9,7548,475,6.9,624,2,0.5,8.7,77.9,126.3,14,73.4,0.7,269,-0.999847695,-0.017452406,November,11/14/2019,5:00,N,Thursday,05:00 - 07:59,W
11/14/2019 6:00,9914,187.06,53,9266,648,7.6,605,3,0.2,8.7,67.7,128.4,13.8,75.2,0.4,69,0.933580426,0.35836795,November,11/14/2019,6:00,N,Thursday,05:00 - 07:59,E
11/14/2019 7:00,8624,374.96,23,7937,687,10,608,3,0.2,6,34.9,102.7,12.6,80.4,0.3,82,0.990268069,0.139173101,November,11/14/2019,7:00,N,Thursday,05:00 - 07:59,E
11/14/2019 8:00,8345,474.15,17.6,7843,502,8.2,670,2,1.4,12.7,47.1,92,8.1,88.5,1.1,78,0.978147601,0.207911691,November,11/14/2019,8:00,N,Thursday,08:00 - 10:59,E
11/14/2019 9:00,8005,388.59,20.6,7293,712,11.2,617,2,0.7,12.7,45.1,109.1,7.5,89.2,0.3,109,0.945518576,-0.325568154,November,11/14/2019,9:00,N,Thursday,08:00 - 10:59,E
11/14/2019 10:00,6437,155.48,41.4,5899,538,9.9,611,2,0.4,14.1,45.1,74.9,7.1,89.8,0.5,159,0.35836795,-0.933580426,November,11/14/2019,10:00,N,Thursday,08:00 - 10:59,S
11/14/2019 11:00,5759,104.71,55,5169,590,11.5,636,1,0.6,24.8,49.2,92,8.7,88.5,0.7,196,-0.275637356,-0.961261696,November,11/14/2019,11:00,N,Thursday,11:00 - 13:59,S
11/14/2019 12:00,5697,100.48,56.7,5024,673,13.3,636,2,0.8,18.1,41,83.5,11.1,86.5,1.2,190,-0.173648178,-0.984807753,November,11/14/2019,12:00,N,Thursday,11:00 - 13:59,S
11/14/2019 13:00,5906,114.68,51.5,5276,630,11.8,645,1,0.9,20.8,43.1,62.1,12.6,83.8,2,188,-0.139173101,-0.990268069,November,11/14/2019,13:00,N,Thursday,11:00 - 13:59,S
11/14/2019 14:00,7614,235.73,32.3,6894,720,10.8,673,2,0.9,10,57.4,70.6,17.2,80.2,1.7,198,-0.309016994,-0.951056516,November,11/14/2019,14:00,N,Thursday,14:00- 16:59,S
11/14/2019 15:00,8514,324.96,26.2,7803,711,9.8,648,1,0.7,14.1,69.7,74.9,18.8,76.8,2,225,-0.707106781,-0.707106781,November,11/14/2019,15:00,N,Thursday,14:00- 16:59,SW
11/14/2019 16:00,8581,293.87,29.2,8106,475,6.5,589,1,0.4,8.7,84,102.7,26.1,68.2,1.6,230,-0.766044443,-0.64278761,November,11/14/2019,16:00,N,Thursday,14:00- 16:59,SW
11/14/2019 17:00,8690,324.25,26.8,8093,597,8.1,671,1,0.2,7.4,80,100.6,34,55.8,1.1,229,-0.75470958,-0.656059029,November,11/14/2019,17:00,N,Thursday,17:00 - 19:59,SW
11/14/2019 18:00,8056,272.16,29.6,7476,580,8.3,644,1,0,6,80,117.7,30.6,57,0.5,188,-0.139173101,-0.990268069,November,11/14/2019,18:00,N,Thursday,17:00 - 19:59,S
11/14/2019 19:00,6511,106.39,61.2,5927,584,9.9,658,1,0.1,7.4,86.1,100.6,38.3,53.4,0.6,238,-0.848048096,-0.529919264,November,11/14/2019,19:00,N,Thursday,17:00 - 19:59,SW
11/15/2019 5:00,7614,105.46,72.2,7082,532,8.2,696,10,1,6,106.6,141.2,46,63.3,0.8,38,0.615661475,0.788010754,November,11/15/2019,5:00,N,Friday,05:00 - 07:59,NE
11/15/2019 6:00,9360,228.85,40.9,8597,763,9.5,688,8,1,7.4,96.3,128.4,36.7,67.8,0.6,293,-0.920504853,0.390731128,November,11/15/2019,6:00,N,Friday,05:00 - 07:59,NW
11/15/2019 7:00,9135,366.87,24.9,8301,834,11,683,7,1.4,7.4,88.1,122,23.4,76.6,0.7,305,-0.819152044,0.573576436,November,11/15/2019,7:00,N,Friday,05:00 - 07:59,NW
11/15/2019 8:00,8245,408.17,20.2,7545,700,10.1,682,6,1.2,10,77.9,100.6,18.9,82.4,0.7,294,-0.913545458,0.406736643,November,11/15/2019,8:00,N,Friday,08:00 - 10:59,NW
11/15/2019 9:00,8767,217,40.4,7972,795,10.5,669,5,0.6,11.4,63.5,111.3,16.2,85.1,0.6,138,0.669130606,-0.743144825,November,11/15/2019,9:00,N,Friday,08:00 - 10:59,SE
11/15/2019 10:00,8619,255.76,33.7,7805,814,10.9,685,6,0.6,12.7,51.2,102.7,14.2,85.5,1,163,0.292371705,-0.956304756,November,11/15/2019,10:00,N,Friday,08:00 - 10:59,S
11/15/2019 11:00,8372,152.77,54.8,7587,785,10.5,627,4,0.3,12.7,55.4,100.6,13.6,85.1,1.7,162,0.309016994,-0.951056516,November,11/15/2019,11:00,N,Friday,11:00 - 13:59,S
11/15/2019 12:00,7785,147.44,52.8,7021,764,10.9,641,5,1.2,8.7,47.1,74.9,12.7,82.6,0.6,99,0.987688341,-0.156434465,November,11/15/2019,12:00,N,Friday,11:00 - 13:59,E
11/15/2019 13:00,8854,171.59,51.6,8073,781,9.9,664,6,0.9,26.1,61.5,79.2,17.1,78.6,1.1,111,0.933580426,-0.35836795,November,11/15/2019,13:00,N,Friday,11:00 - 13:59,E
11/15/2019 14:00,8694,158.07,55,8091,603,7.8,702,8,1.2,18.1,73.8,96.3,23.8,73.2,1.4,220,-0.64278761,-0.766044443,November,11/15/2019,14:00,N,Friday,14:00- 16:59,SW
11/15/2019 15:00,8443,196.81,42.9,7957,486,6.7,643,3,0.8,10,65.6,87.7,28.6,68.9,1.3,229,-0.75470958,-0.656059029,November,11/15/2019,15:00,N,Friday,14:00- 16:59,SW
11/15/2019 16:00,8609,324.87,26.5,8124,485,6.7,709,3,0.7,11.4,92.2,113.4,53,60.4,1,243,-0.891006524,-0.4539905,November,11/15/2019,16:00,N,Friday,14:00- 16:59,SW
11/15/2019 17:00,8294,349.96,23.7,7783,511,7.4,730,5,0.3,12.7,88.1,104.9,79.2,48.6,0.6,244,-0.898794046,-0.438371147,November,11/15/2019,17:00,N,Friday,17:00 - 19:59,SW
11/15/2019 18:00,8136,202.89,40.1,7738,398,5.8,736,13,0.2,8.7,92.2,104.9,90.2,47.1,0.3,228,-0.743144825,-0.669130606,November,11/15/2019,18:00,Y,Friday,17:00 - 19:59,SW
11/15/2019 19:00,7311,136.4,53.6,6809,502,7.9,721,20,0.3,7.4,90.2,100.6,91.8,47.8,0.4,151,0.48480962,-0.874619707,November,11/15/2019,19:00,Y,Friday,17:00 - 19:59,SE
11/18/2019 5:00,7207,101.22,71.2,6767,440,7.2,739,18,1.5,8.7,102.5,156.2,79.7,58.1,1.8,320,-0.64278761,0.766044443,November,11/18/2019,5:00,N,Monday,05:00 - 07:59,NW
11/18/2019 6:00,9457,167.68,56.4,8945,512,6.3,730,20,0.6,8.7,106.6,151.9,73.3,60.3,2.1,304,-0.829037573,0.559192903,November,11/18/2019,6:00,N,Monday,05:00 - 07:59,NW
11/18/2019 7:00,8224,359.13,22.9,7711,513,7.6,746,20,1.1,6,102.5,156.2,65.3,62.8,1.3,308,-0.788010754,0.615661475,November,11/18/2019,7:00,N,Monday,05:00 - 07:59,NW
11/18/2019 8:00,7783,367.12,21.2,6831,952,14.7,744,27,1.1,10,102.5,162.6,57.9,65.8,0.7,64,0.898794046,0.438371147,November,11/18/2019,8:00,N,Monday,08:00 - 10:59,NE
11/18/2019 9:00,8142,333.69,24.4,7151,991,14.5,717,32,0.8,8.7,110.7,164.8,47.5,71.4,1.6,114,0.913545458,-0.406736643,November,11/18/2019,9:00,N,Monday,08:00 - 10:59,SE
11/18/2019 11:00,7577,223.51,33.9,6603,974,14.6,713,41,1.1,7.4,88.1,151.9,31.9,75.6,0.3,82,0.990268069,0.139173101,November,11/18/2019,11:00,N,Monday,11:00 - 13:59,E
11/18/2019 12:00,7817,132.72,58.9,6931,886,12.7,762,31,1.4,26.1,94.3,143.4,31.8,75,0.8,169,0.190808995,-0.981627183,November,11/18/2019,12:00,N,Monday,11:00 - 13:59,S
11/18/2019 13:00,7693,127.79,60.2,6883,810,11.9,742,25,1.4,31.5,90.2,117.7,33.1,73.2,0.4,58,0.848048096,0.529919264,November,11/18/2019,13:00,N,Monday,11:00 - 13:59,NE
11/18/2019 14:00,7804,130.94,59.6,7014,790,11.4,757,20,1.3,12.7,92.2,117.7,43.3,69.1,1,182,-0.034899497,-0.999390827,November,11/18/2019,14:00,N,Monday,14:00- 16:59,S
11/18/2019 15:00,8232,138.35,59.5,7562,670,9.4,803,23,1,14.1,86.1,113.4,45.5,67.8,0.7,164,0.275637356,-0.961261696,November,11/18/2019,15:00,N,Monday,14:00- 16:59,S
11/18/2019 16:00,8064,141.97,56.8,7466,598,8.6,781,21,1.3,22.1,92.2,100.6,47.5,65.5,0.7,283,-0.974370065,0.224951054,November,11/18/2019,16:00,N,Monday,14:00- 16:59,W
11/18/2019 17:00,8193,254.44,32.2,7506,687,9.8,808,18,1.7,18.1,104.5,111.3,60.6,59.2,0.6,271,-0.999847695,0.017452406,November,11/18/2019,17:00,N,Monday,17:00 - 19:59,W
11/18/2019 18:00,7398,208.98,35.4,6791,607,9.5,804,8,0.8,10,96.3,115.6,77.9,50.2,1.4,331,-0.48480962,0.874619707,November,11/18/2019,18:00,N,Monday,17:00 - 19:59,NW
11/18/2019 19:00,5537,88.45,62.6,4968,569,11.2,769,9,0.7,10,96.3,111.3,80.3,49.5,0.5,344,-0.275637356,0.961261696,November,11/18/2019,19:00,Y,Monday,17:00 - 19:59,N
11/19/2019 5:00,7113,95.09,74.8,6638,475,7.8,764,20,1.4,8.7,110.7,175.5,66.5,62.8,1.9,301,-0.857167301,0.515038075,November,11/19/2019,5:00,N,Tuesday,05:00 - 07:59,NW
11/19/2019 6:00,9806,205.58,47.7,9187,619,7.3,775,22,1.1,6,106.6,145.5,63.4,63.9,1.1,323,-0.601815023,0.79863551,November,11/19/2019,6:00,N,Tuesday,05:00 - 07:59,NW
11/19/2019 7:00,8322,351.14,23.7,7651,671,9.8,745,21,0.9,10,102.5,151.9,50.6,69.1,2.6,303,-0.838670568,0.544639035,November,11/19/2019,7:00,N,Tuesday,05:00 - 07:59,NW
11/19/2019 8:00,7577,414.04,18.3,6986,591,9.5,731,23,1.1,10,110.7,164.8,43.1,73.4,1,33,0.544639035,0.838670568,November,11/19/2019,8:00,N,Tuesday,08:00 - 10:59,NE
11/19/2019 9:00,8245,281.4,29.3,7297,948,13.9,725,30,2.7,11.4,106.6,181.9,32.7,78.6,1.5,113,0.920504853,-0.390731128,November,11/19/2019,9:00,N,Tuesday,08:00 - 10:59,SE
11/19/2019 10:00,8281,231.96,35.7,7265,1016,14.1,718,26,1,8.7,82,128.4,23.7,81.5,2.1,116,0.898794046,-0.438371147,November,11/19/2019,10:00,N,Tuesday,08:00 - 10:59,SE
11/19/2019 11:00,7709,143.02,53.9,6883,826,11.8,727,27,1.6,12.7,80,117.7,22.4,82.6,1.8,153,0.4539905,-0.891006524,November,11/19/2019,11:00,N,Tuesday,11:00 - 13:59,SE
11/19/2019 12:00,7828,127.28,61.5,6977,851,11.9,720,21,2.2,36.9,96.3,149.8,24.9,80.6,1.6,192,-0.207911691,-0.978147601,November,11/19/2019,12:00,N,Tuesday,11:00 - 13:59,S
11/19/2019 13:00,7571,124.32,60.9,6776,795,11.5,733,21,1.3,11.4,75.8,113.4,29.3,79.2,1.7,177,0.052335956,-0.998629535,November,11/19/2019,13:00,N,Tuesday,11:00 - 13:59,S
11/19/2019 14:00,8003,130.98,61.1,7215,788,10.9,764,28,1.1,24.8,88.1,134.8,34.4,76.3,2.3,175,0.087155743,-0.996194698,November,11/19/2019,14:00,N,Tuesday,14:00- 16:59,S
11/19/2019 15:00,8137,150.41,54.1,7299,838,11.7,760,30,1,30.1,88.1,122,41,73.4,2.9,168,0.207911691,-0.978147601,November,11/19/2019,15:00,N,Tuesday,14:00- 16:59,S
11/19/2019 16:00,8212,184.54,44.5,7552,660,9.4,657,24,0.7,10,77.9,109.1,43.2,68.5,2.3,158,0.374606593,-0.927183855,November,11/19/2019,16:00,N,Tuesday,14:00- 16:59,S
11/19/2019 17:00,7684,331.21,23.2,7241,443,6.9,786,25,1,14.1,104.5,126.3,62.7,61.7,1.9,168,0.207911691,-0.978147601,November,11/19/2019,17:00,N,Tuesday,17:00 - 19:59,S
11/19/2019 18:00,7667,314.22,24.4,7265,402,6.2,763,16,0.6,10,88.1,102.7,82.8,51.1,1.2,186,-0.104528463,-0.994521895,November,11/19/2019,18:00,Y,Tuesday,17:00 - 19:59,S
11/19/2019 19:00,5609,91.5,61.3,5014,595,11.5,754,13,0.4,7.4,90.2,100.6,85,49.5,1.8,126,0.809016994,-0.587785252,November,11/19/2019,19:00,Y,Tuesday,17:00 - 19:59,SE
11/20/2019 5:00,7664,108.86,70.4,7170,494,7.4,747,27,1,7.4,98.4,137,73,59.2,2.1,208,-0.469471563,-0.882947593,November,11/20/2019,5:00,N,Wednesday,05:00 - 07:59,SW
11/20/2019 6:00,9890,202.25,48.9,9270,620,7.3,709,25,0.7,8.7,108.6,147.7,66.5,62.6,2.6,216,-0.587785252,-0.809016994,November,11/20/2019,6:00,N,Wednesday,05:00 - 07:59,SW
